mappedTown,visitTown,mappedPoolId,mappedByUser,mappedByUserId,mappedDateText,mappedDateUnixSeconds,mappedLatitude,mappedLongitude,mappedConfidence,mappedSource,mappedSource2,mappedPhotoNumber,mappedLocationAccuracy,mappedShape,mappedComments,createdAt,updatedAt,mappedlocationInfoDirections,mappedLandownerPermission,mappedLandownerInfo,mappedLocationUncertainty,mappedTownId,mappedPoolLocation,mappedPoolBorder,mappedLandownerName,mappedLandownerAddress,mappedLandownerTown,mappedLandownerStateAbbrev,mappedLandownerZip5,mappedLandownerPhone,mappedLandownerEmail,mappedPoolStatus,mappedMethod,mappedObserverUserName,mappedUpdatedAt,mappedCreatedAt,poolId,latitude,longitude,visitId,visitIdLegacy,visitUserName,visitPoolId,visitNavMethod,visitCertainty,visitLocatePool,visitDate,visitTownName,visitLocationComments,visitDirections,visitCoordSource,visitLatitude,visitLongitude,visitVernalPool,visitPoolType,visitInletType,visitOutletType,visitForestCondition,visitForestUpland,visitHabitatComment,visitHabitatAgriculture,visitHabitatLightDev,visitHabitatHeavyDev,visitHabitatPavedRd,visitHabitatDirtRd,visitHabitatPowerline,visitHabitatOther,visitMaxDepth,visitWaterLevelObs,visitHydroPeriod,visitMaxWidth,visitMaxLength,visitPoolTrees,visitPoolShrubs,visitPoolEmergents,visitPoolFloatingVeg,visitSubstrate,visitDisturbDumping,visitDisturbSiltation,visitDisturbVehicleRuts,visitDisturbRunoff,visitDisturbDitching,visitDisturbOther,visitWoodFrogAdults,visitWoodFrogLarvae,visitWoodFrogEgg,visitWoodFrogEggHow,visitSpsAdults,visitSpsLarvae,visitSpsEgg,visitSpsEggHow,visitJesaAdults,visitJesaLarvae,visitJesaEgg,visitJesaEggHow,visitBssaAdults,visitBssaLarvae,visitBssaEgg,visitBssaEggHow,visitFairyShrimp,visitFingerNailClams,visitSpeciesOther1,visitSpeciesOther2,visitSpeciesComments,visitFish,visitFishCount,visitFishSizeSmall,visitFishSizeMedium,visitFishSizeLarge,visitPoolPhoto,visitUserId,createdAt,updatedAt,visitPoolMapped,visitUserIsLandowner,visitLandownerPermission,visitLandowner,visitTownId,visitFishSize,visitWoodFrogPhoto,visitWoodFrogNotes,visitSpsPhoto,visitSpsNotes,visitJesaPhoto,visitJesaNotes,visitBssaPhoto,visitBssaNotes,visitFairyShrimpPhoto,visitFairyShrimpNotes,visitFingerNailClamsPhoto,visitFingerNailClamsNotes,visitNavMethodOther,visitPoolTypeOther,visitSubstrateOther,visitSpeciesOtherName,visitSpeciesOtherCount,visitSpeciesOtherPhoto,visitSpeciesOtherNotes,visitLocationUncertainty,visitObserverUserName,visitWoodFrogiNat,visitSpsiNat,visitJesaiNat,visitBssaiNat,visitFairyShrimpiNat,visitFingerNailClamsiNat,visitSpeciesOtheriNat,visitUpdatedAt,visitCreatedAt,reviewId,reviewUserName,reviewUserId,reviewPoolId,reviewVisitIdLegacy,reviewVisitId,reviewQACode,reviewQAAlt,reviewQAPerson,reviewQADate,reviewQANotes,createdAt,updatedAt,reviewPoolStatus,reviewUpdatedAt,reviewCreatedAt
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP30,JP,0,2010-01-29,1264723200,44.11263600,-72.75384400,MH,CIR,Remote CIR,4178-65T,MH,Point,"long thin pool, may have drainage",,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP30,44.11263600,-72.75384400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP35,JP,0,2010-02-05,1265328000,44.03665600,-72.74783900,MH,CIR,Remote CIR,4198-66T,MH,Point,"One in a cluster of pools, has drainage to west",,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP35,44.03665600,-72.74783900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP36,JP,0,2010-02-05,1265328000,44.04397800,-72.74138900,M,CIR,Remote CIR,4198-66T,H,Point,may have outlet,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP36,44.04397800,-72.74138900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP37,JP,0,2010-02-05,1265328000,44.03665000,-72.74716000,MH,CIR,Remote CIR,4198-66T,MH,Point,may drain into nearby pool to west,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP37,44.03665000,-72.74716000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP38,JP,0,2010-02-05,1265328000,44.04303800,-72.76687100,MH,CIR,Remote CIR,4198-67T,MH,Point,Potential pool by road or trail,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP38,44.04303800,-72.76687100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP39,JP,0,2010-02-05,1265328000,44.04400100,-72.76788900,MH,CIR,Remote CIR,4198-66T,H,Point,One of two pools on this plateau,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP39,44.04400100,-72.76788900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP4,JP,0,2010-01-13,1263340800,44.36437200,-72.75484500,MH,CIR,Remote CIR,4198-57T,H,Point,Potential pool near development,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP4,44.36437200,-72.75484500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":238,""townName"":""Roxbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",JP40,JP,0,2010-02-05,1265328000,44.05236000,-72.76878000,H,CIR,Remote CIR,4198-66T,H,Point,cluster of pools,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Eliminated,Aerial,,2019-07-28 20:32:23.79608,,JP40,44.05236000,-72.76878000,3,538,sfaccio,JP40,GPS,Certain,0,2011-06-08,ROXBURY,"No pool, seep.",Raynor Rd.,,,,No,,,,,,,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,238,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2301,sfaccio,0,JP40,538,3,NOT POOL,,AW,2012-02-07,wetland,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Eliminated,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":238,""townName"":""Roxbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",JP40a,JP,0,2010-02-05,1265328000,44.05273300,-72.76952700,H,CIR,Remote CIR,4198-66T,H,Point,cluster of pools,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Confirmed,Aerial,,2019-07-28 20:32:23.79608,,JP40a,44.05273300,-72.76952700,4,539,sfaccio,JP40a,GPS,Certain,1,2011-06-08,ROXBURY,,Raynor Rd.,GPS,44.05273000,-72.76954000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Minor logging,Deciduous,,f,f,f,f,f,f,,12-24 Inches,More than 50%,Ephemeral,30,60,1,,1,,Leaf litter,f,f,f,f,f,,,1,,,,1,50,Estimated,,0,,,,0,,,0,1,caddis larvae,,"Nice little pool -- appears highly productive.  There were tons of fingernail clams littering the pool bottom, no need to search for them, they were just visible.  Jeffersons seems likely but could not find any eggs.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,f,f,f,,238,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2302,sfaccio,0,JP40a,539,4,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":238,""townName"":""Roxbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",JP41,JP,0,2010-02-05,1265328000,44.05322000,-72.76996300,MH,CIR,Remote CIR,4198-66T,H,Point,cluster of pools,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Confirmed,Aerial,,2019-07-28 20:32:23.79608,,JP41,44.05322000,-72.76996300,5,540,sfaccio,JP41,GPS,Certain,1,2011-06-08,ROXBURY,,Raynor Rd.,GPS,44.05320000,-72.76981000,Yes,Pool associated with larger wetland complex,Ephemeral Inlet,Ephemeral Outlet,Minor logging,Deciduous,"VP associated with large, vegetated seep. Measurements given are just for the VP habitat, not the entire seep.",f,f,f,f,f,f,,6-12 Inches,More than 50%,Ephemeral,25,35,,,5,,Leaf litter,f,f,f,f,f,,,1,,,,0,11,Counted,,0,,,,0,,,0,0,,,May only be productive in wet years.,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,238,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2303,sfaccio,0,JP41,540,5,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP42,JP,0,2010-02-05,1265328000,44.05414700,-72.76868400,H,CIR,Remote CIR,4198-67T,H,Point,on high bench,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP42,44.05414700,-72.76868400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":89,""townName"":""Waterbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",JP48,JP,0,2010-02-18,1266451200,44.32841900,-72.69518800,MH,CIR,Remote CIR,4198-76T,H,Point,Nice looking pool on summit,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Confirmed,Aerial,,2019-07-28 20:32:23.79608,,JP48,44.32841900,-72.69518800,6,633,Matt Peters,JP48,GPS,Certain,1,2011-06-17,WATERBURY,,"Park at WMA lot on Notch rd, hike up rest of road then cut in bushwacking steeply up to hilltop pool.",VT ANR Mapping Website,44.32841900,-72.69518800,Yes,Isolated Forest Depression,No Inlet,No Outlet,Undisturbed,Deciduous,summit pool (on west summit),f,f,f,f,f,f,,12-24 Inches,Less than 50%,Ephemeral,30,100,0,0,2,0,Leaf litter,f,f,f,f,f,,,1,,,,1,,,,0,,,,0,,,0,0,caddis fly larvae,Green frogs adults,"Classic summit pool, another small pool in gully between summits",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2304,Matt Peters,0,JP48,633,6,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP5,JP,0,2010-01-13,1263340800,44.33776900,-72.78215600,MH,CIR,Remote CIR,4198-57T,H,Point,Small potentail pool on narrow bench,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP5,44.33776900,-72.78215600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP52,JP,0,2010-02-18,1266451200,44.25715600,-72.68865300,MH,CIR,Remote CIR,4198-73T,H,Point,May be vegetated,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP52,44.25715600,-72.68865300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP53,JP,0,2010-02-18,1266451200,44.26507000,-72.70606800,M,CIR,Remote CIR,4198-73T,H,Point,May be part of stream (seepage wetland),,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP53,44.26507000,-72.70606800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,JP7,JP,0,2010-01-13,1263340800,44.33536700,-72.77396400,M,CIR,Remote CIR,4198-58T,M,Point,maybe a shadow,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,JP7,44.33536700,-72.77396400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":75,""townName"":""St. Johnsbury"",""townCountyId"":5,""townCentroid"":null,""townBorder"":null}",KWN1,KNOWN,0,1900-01-01,-2209161600,44.41389000,-72.02500000,UNK,BASS_thru2004_VPsites.shp,OTHER, ,UNK,Point,_rnk_num,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 20:32:23.79608,,KWN1,44.41389000,-72.02500000,7,721,ADMIN-KWN,KWN1,,,0,2012-02-20,ST. JOHNSBURY,,,BASS_thru2004_VPsites.shp,44.41389000,-72.02500000,,,,,,,,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,75,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2305,ADMIN-KWN,0,KWN1,721,7,PROB-OTHER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Probable,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":207,""townName"":""Woodstock"",""townCountyId"":27,""townCentroid"":null,""townBorder"":null}",KWN10,KNOWN,0,1900-01-01,-2209161600,43.59722000,-72.54028000,UNK,BASS_thru2004_VPsites.shp,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 20:32:23.79608,,KWN10,43.59722000,-72.54028000,8,730,ADMIN-KWN,KWN10,,,0,2012-02-20,WOODSTOCK,,,BASS_thru2004_VPsites.shp,43.59722000,-72.54028000,,,,,,,,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,207,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2306,ADMIN-KWN,0,KWN10,730,8,PROB-OTHER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Probable,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":182,""townName"":""Dummerston"",""townCountyId"":25,""townCentroid"":null,""townBorder"":null}",KWN100,KNOWN,0,1900-01-01,-2209161600,42.91793570,-72.57103009,UNK,Dum_VP.shp  ; 2/2008,OTHER, ,UNK,Point, ,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Probable,Known,,2019-07-28 20:32:23.79608,,KWN100,42.91793570,-72.57103009,9,793,ADMIN-KWN,KWN100,,,0,2012-02-20,DUMMERSTON,,,Dum_VP.shp  ; 2/2008,42.91793570,-72.57103009,,,,,,,WF:97/SS:1/JS:0,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,97,,,0,1,,,0,0,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,182,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2307,ADMIN-KWN,0,KWN100,793,9,PROB-OTHER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Probable,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":114,""townName"":""Corinth"",""townCountyId"":17,""townCentroid"":null,""townBorder"":null}",KWN1000,KNOWN,0,1900-01-01,-2209161600,44.06660736,-72.32500442,UNK,ochp_vp4sf20100315,OTHER, ,UNK,Point,Landowner Restricted: see original dataset,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Potential,Known,,2019-07-28 20:32:23.79608,,KWN1000,44.06660736,-72.32500442,10,1308,ADMIN-KWN,KWN1000,,,0,2012-02-20,CORINTH,Not for public release,,ochp_vp4sf20100315.shp,44.06660736,-72.32500442,,,,,,,visited & confirmed: see spp. data in original dataset,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2308,ADMIN-KWN,0,KWN1000,1308,10,LANDOWNER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Potential,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":114,""townName"":""Corinth"",""townCountyId"":17,""townCentroid"":null,""townBorder"":null}",KWN1001,KNOWN,0,1900-01-01,-2209161600,44.06673610,-72.32042321,UNK,ochp_vp4sf20100315,OTHER, ,UNK,Point,Landowner Restricted: see original dataset,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Potential,Known,,2019-07-28 20:32:23.79608,,KWN1001,44.06673610,-72.32042321,11,1309,ADMIN-KWN,KWN1001,,,0,2012-02-20,CORINTH,Not for public release,,ochp_vp4sf20100315.shp,44.06673610,-72.32042321,,,,,,,visited & confirmed: see spp. data in original dataset,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2309,ADMIN-KWN,0,KWN1001,1309,11,LANDOWNER,,,,also duplicated in remote IDd pools,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Potential,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":114,""townName"":""Corinth"",""townCountyId"":17,""townCentroid"":null,""townBorder"":null}",KWN1002,KNOWN,0,1900-01-01,-2209161600,44.06396806,-72.31962928,UNK,ochp_vp4sf20100315,OTHER, ,UNK,Point,Landowner Restricted: see original dataset,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Potential,Known,,2019-07-28 20:32:23.79608,,KWN1002,44.06396806,-72.31962928,12,1310,ADMIN-KWN,KWN1002,,,0,2012-02-20,CORINTH,Not for public release,,ochp_vp4sf20100315.shp,44.06396806,-72.31962928,,,,,,,visited & confirmed: see spp. data in original dataset,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2310,ADMIN-KWN,0,KWN1002,1310,12,LANDOWNER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Potential,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":114,""townName"":""Corinth"",""townCountyId"":17,""townCentroid"":null,""townBorder"":null}",KWN1003,KNOWN,0,1900-01-01,-2209161600,44.06431139,-72.31906065,UNK,ochp_vp4sf20100315,OTHER, ,UNK,Point,Landowner Restricted: see original dataset,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Potential,Known,,2019-07-28 20:32:23.79608,,KWN1003,44.06431139,-72.31906065,13,1311,ADMIN-KWN,KWN1003,,,0,2012-02-20,CORINTH,Not for public release,,ochp_vp4sf20100315.shp,44.06431139,-72.31906065,,,,,,,visited & confirmed: see spp. data in original dataset,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2311,ADMIN-KWN,0,KWN1003,1311,13,LANDOWNER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Potential,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":114,""townName"":""Corinth"",""townCountyId"":17,""townCentroid"":null,""townBorder"":null}",KWN1004,KNOWN,0,1900-01-01,-2209161600,44.06589925,-72.32805141,UNK,ochp_vp4sf20100315,OTHER, ,UNK,Point,Landowner Restricted: see original dataset,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Potential,Known,,2019-07-28 20:32:23.79608,,KWN1004,44.06589925,-72.32805141,14,1312,ADMIN-KWN,KWN1004,,,0,2012-02-20,CORINTH,Not for public release,,ochp_vp4sf20100315.shp,44.06589925,-72.32805141,,,,,,,visited & confirmed: see spp. data in original dataset,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2312,ADMIN-KWN,0,KWN1004,1312,14,LANDOWNER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Potential,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":114,""townName"":""Corinth"",""townCountyId"":17,""townCentroid"":null,""townBorder"":null}",KWN1005,KNOWN,0,1900-01-01,-2209161600,44.06861901,-72.32748278,UNK,ochp_vp4sf20100315,OTHER, ,UNK,Point,Landowner Restricted: see original dataset,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Potential,Known,,2019-07-28 20:32:23.79608,,KWN1005,44.06861901,-72.32748278,15,1313,ADMIN-KWN,KWN1005,,,0,2012-02-20,CORINTH,Not for public release,,ochp_vp4sf20100315.shp,44.06861901,-72.32748278,,,,,,,visited & confirmed: see spp. data in original dataset,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,2313,ADMIN-KWN,0,KWN1005,1313,15,LANDOWNER,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Potential,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
